scan_id,bag_tag_number,passenger_id,flight_id,scan_location,scan_ts,scan_status,connecting_flight_id
SCN00000254,BT14210921,PAX01071,FLT00320,CHECK_IN,2024-01-15T21:34:00,OK,
SCN00000255,BT36795548,PAX07410,FLT00241,AIRCRAFT_LOAD,2024-01-15T15:15:00,OK,
SCN00000256,BT46276862,PAX05709,FLT00193,MAKEUP_BELT,2024-01-15T14:31:00,MISREAD,
SCN00000257,BT66977334,PAX03336,FLT00363,MAKEUP_BELT,2024-01-15T06:31:00,OK,
SCN00000258,BT84139544,PAX01581,FLT00251,MAKEUP_BELT,2024-01-15T11:06:00,OK,
SCN00000259,BT21381032,PAX06599,FLT00342,MAKEUP_BELT,2024-01-15T19:22:00,OK,FLT00066
SCN00000260,BT24367955,PAX01991,FLT00039,SCREENING,2024-01-15T14:44:00,OK,
SCN00000261,BT41802263,PAX06381,FLT00045,TRANSFER_BELT,2024-01-15T04:34:00,OK,FLT00372
SCN00000262,BT11804855,PAX06034,FLT00175,TRANSFER_BELT,2024-01-15T23:04:00,OK,FLT00080
SCN00000263,BT88216040,PAX05130,FLT00236,CAROUSEL,2024-01-15T13:17:00,OK,
SCN00000264,BT17538528,PAX05769,FLT00072,SCREENING,2024-01-15T04:46:00,OK,
SCN00000265,BT22292455,PAX00032,FLT00222,TRANSFER_BELT,2024-01-15T09:57:00,OK,FLT00026
SCN00000266,BT20658492,PAX03170,FLT00165,CAROUSEL,2024-01-15T20:04:00,OK,
SCN00000267,BT36481124,PAX05802,FLT00254,AIRCRAFT_UNLOAD,2024-01-15T08:21:00,EXCEPTION,
SCN00000268,BT89431668,PAX07087,FLT00032,AIRCRAFT_LOAD,2024-01-15T08:18:00,MISREAD,
SCN00000269,BT33602309,PAX07981,FLT00102,MAKEUP_BELT,2024-01-15T06:54:00,MISREAD,
SCN00000270,BT35413534,PAX05735,FLT00064,CAROUSEL,2024-01-15T04:35:00,OK,
SCN00000271,BT53138308,PAX06196,FLT00117,SCREENING,2024-01-15T15:28:00,MISREAD,
SCN00000272,BT65335551,PAX04151,FLT00328,MAKEUP_BELT,2024-01-15T09:26:00,EXCEPTION,
SCN00000273,BT56272775,PAX06025,FLT00124,AIRCRAFT_UNLOAD,2024-01-15T02:14:00,OK,
SCN00000274,BT31644510,PAX00530,FLT00032,CHECK_IN,2024-01-15T18:51:00,OK,
SCN00000275,BT18107284,PAX05078,FLT00387,TRANSFER_BELT,2024-01-15T16:40:00,OK,FLT00346
SCN00000276,BT69851981,PAX00099,FLT00382,CAROUSEL,2024-01-15T05:00:00,OK,
SCN00000277,BT58516995,PAX05719,FLT00349,AIRCRAFT_UNLOAD,2024-01-15T04:14:00,MISREAD,
SCN00000278,BT52824042,PAX03693,FLT00184,CAROUSEL,2024-01-15T18:23:00,OK,
SCN00000279,BT75644207,PAX02568,FLT00280,CAROUSEL,2024-01-15T08:29:00,OK,
SCN00000280,BT15731027,PAX05660,FLT00181,AIRCRAFT_LOAD,2024-01-15T17:52:00,EXCEPTION,
SCN00000281,BT64122182,PAX03799,FLT00238,AIRCRAFT_LOAD,2024-01-15T07:12:00,OK,
SCN00000282,BT61749546,PAX03438,FLT00013,TRANSFER_BELT,2024-01-15T06:45:00,OK,FLT00197
SCN00000283,BT94851513,PAX01224,FLT00205,MAKEUP_BELT,2024-01-15T02:28:00,EXCEPTION,
SCN00000284,BT98821543,PAX07417,FLT00089,SCREENING,2024-01-15T22:14:00,OK,
SCN00000285,BT12199743,PAX03206,FLT00242,SCREENING,2024-01-15T11:14:00,OK,
SCN00000286,BT76749487,PAX03214,FLT00082,MAKEUP_BELT,2024-01-15T20:45:00,OK,
SCN00000287,BT75301591,PAX04972,FLT00371,AIRCRAFT_LOAD,2024-01-15T16:46:00,EXCEPTION,
SCN00000288,BT31450764,PAX03993,FLT00341,CHECK_IN,2024-01-15T14:03:00,OK,FLT00166
SCN00000289,BT73981624,PAX04980,FLT00149,SCREENING,2024-01-15T10:01:00,MISREAD,
SCN00000290,BT39045233,PAX03411,FLT00252,CHECK_IN,2024-01-15T12:30:00,OK,
SCN00000291,BT51689626,PAX05604,FLT00317,AIRCRAFT_LOAD,2024-01-15T22:52:00,OK,
SCN00000292,BT81086637,PAX02310,FLT00175,CAROUSEL,2024-01-15T14:44:00,OK,
SCN00000293,BT73555187,PAX00518,FLT00010,AIRCRAFT_LOAD,2024-01-15T14:37:00,EXCEPTION,
SCN00000294,BT53781905,PAX05639,FLT00120,TRANSFER_BELT,2024-01-15T12:40:00,EXCEPTION,FLT00145
SCN00000295,BT84490268,PAX02792,FLT00296,TRANSFER_BELT,2024-01-15T13:18:00,OK,FLT00066
SCN00000296,BT53195660,PAX06403,FLT00324,AIRCRAFT_UNLOAD,2024-01-15T09:48:00,MISREAD,
SCN00000297,BT43433510,PAX04003,FLT00289,AIRCRAFT_LOAD,2024-01-15T02:39:00,OK,
SCN00000298,BT22828887,PAX03147,FLT00385,SCREENING,2024-01-15T23:17:00,OK,
SCN00000299,BT75892915,PAX03791,FLT00309,CAROUSEL,2024-01-15T11:04:00,OK,
SCN00000300,BT35928411,PAX06483,FLT00395,MAKEUP_BELT,2024-01-15T06:53:00,OK,
SCN00000301,BT17921698,PAX03881,FLT00127,SCREENING,2024-01-15T23:36:00,OK,
SCN00000302,BT93302571,PAX03954,FLT00288,SCREENING,2024-01-15T11:18:00,OK,
SCN00000303,BT52166952,PAX04955,FLT00275,SCREENING,2024-01-15T08:25:00,MISREAD,
SCN00000304,BT49677387,PAX06009,FLT00032,CAROUSEL,2024-01-15T08:39:00,MISREAD,
SCN00000305,BT47910637,PAX02034,FLT00193,AIRCRAFT_LOAD,2024-01-15T02:22:00,OK,
SCN00000306,BT29335352,PAX02426,FLT00013,CHECK_IN,2024-01-15T23:58:00,EXCEPTION,FLT00240
SCN00000307,BT29812515,PAX03660,FLT00321,AIRCRAFT_LOAD,2024-01-15T20:57:00,OK,
SCN00000308,BT52156045,PAX00883,FLT00141,AIRCRAFT_LOAD,2024-01-15T11:25:00,OK,
SCN00000309,BT70845390,PAX02333,FLT00084,AIRCRAFT_UNLOAD,2024-01-15T06:23:00,OK,
SCN00000310,BT26631582,PAX00430,FLT00168,AIRCRAFT_UNLOAD,2024-01-15T18:17:00,OK,
SCN00000311,BT60335546,PAX04507,FLT00014,CAROUSEL,2024-01-15T16:49:00,OK,
SCN00000312,BT53836914,PAX05023,FLT00390,CHECK_IN,2024-01-15T23:58:00,OK,
SCN00000313,BT86306755,PAX00323,FLT00262,CHECK_IN,2024-01-15T06:30:00,EXCEPTION,FLT00035
SCN00000314,BT28778595,PAX01242,FLT00053,AIRCRAFT_UNLOAD,2024-01-15T07:34:00,OK,
SCN00000315,BT58360919,PAX07966,FLT00183,MAKEUP_BELT,2024-01-15T04:46:00,EXCEPTION,
SCN00000316,BT19338403,PAX04035,FLT00206,AIRCRAFT_UNLOAD,2024-01-15T04:07:00,MISREAD,
SCN00000317,BT63148900,PAX05691,FLT00080,AIRCRAFT_UNLOAD,2024-01-15T05:03:00,OK,
SCN00000318,BT25468478,PAX06249,FLT00134,SCREENING,2024-01-15T10:10:00,OK,
SCN00000319,BT84851157,PAX00199,FLT00027,CAROUSEL,2024-01-15T09:41:00,EXCEPTION,
SCN00000320,BT39393803,PAX06214,FLT00120,SCREENING,2024-01-15T06:41:00,MISREAD,
SCN00000321,BT62012760,PAX06193,FLT00325,CAROUSEL,2024-01-15T15:30:00,OK,
SCN00000322,BT48874742,PAX04033,FLT00013,CAROUSEL,2024-01-15T16:09:00,MISREAD,
SCN00000323,BT36860242,PAX04831,FLT00019,SCREENING,2024-01-15T09:50:00,MISREAD,
SCN00000324,BT56893195,PAX05750,FLT00042,AIRCRAFT_UNLOAD,2024-01-15T14:33:00,MISREAD,
SCN00000325,BT32035756,PAX03254,FLT00109,SCREENING,2024-01-15T20:18:00,OK,
SCN00000326,BT93589707,PAX02306,FLT00137,AIRCRAFT_UNLOAD,2024-01-15T14:46:00,MISREAD,
SCN00000327,BT37056403,PAX06179,FLT00312,MAKEUP_BELT,2024-01-15T13:25:00,OK,
SCN00000328,BT44942491,PAX03217,FLT00062,CAROUSEL,2024-01-15T11:44:00,EXCEPTION,
SCN00000329,BT90982662,PAX07928,FLT00334,CAROUSEL,2024-01-15T19:28:00,EXCEPTION,
SCN00000330,BT25125464,PAX00342,FLT00199,TRANSFER_BELT,2024-01-15T05:38:00,OK,FLT00103
SCN00000331,BT86531884,PAX06027,FLT00383,MAKEUP_BELT,2024-01-15T09:18:00,MISREAD,
SCN00000332,BT58444321,PAX03800,FLT00028,CAROUSEL,2024-01-15T23:22:00,OK,
SCN00000333,BT43867505,PAX01777,FLT00262,CHECK_IN,2024-01-15T12:34:00,OK,
SCN00000334,BT34282556,PAX07049,FLT00171,SCREENING,2024-01-15T19:03:00,EXCEPTION,
SCN00000335,BT71456194,PAX03202,FLT00309,TRANSFER_BELT,2024-01-15T07:38:00,EXCEPTION,FLT00246
SCN00000336,BT85273310,PAX04889,FLT00147,TRANSFER_BELT,2024-01-15T10:28:00,OK,FLT00317
SCN00000337,BT24396406,PAX07246,FLT00001,TRANSFER_BELT,2024-01-15T03:03:00,MISREAD,FLT00027
SCN00000338,BT11504836,PAX07757,FLT00141,CHECK_IN,2024-01-15T12:21:00,EXCEPTION,
SCN00000339,BT86250555,PAX07875,FLT00082,CHECK_IN,2024-01-15T03:49:00,OK,
SCN00000340,BT35606788,PAX07954,FLT00217,CAROUSEL,2024-01-15T14:43:00,OK,
SCN00000341,BT97728193,PAX00184,FLT00153,TRANSFER_BELT,2024-01-15T03:11:00,OK,FLT00156
SCN00000342,BT29037185,PAX02153,FLT00234,TRANSFER_BELT,2024-01-15T08:59:00,OK,FLT00327
SCN00000343,BT14075870,PAX07212,FLT00244,SCREENING,2024-01-15T02:29:00,OK,
SCN00000344,BT41514701,PAX03730,FLT00297,CAROUSEL,2024-01-15T21:01:00,OK,
SCN00000345,BT85595538,PAX03930,FLT00033,CAROUSEL,2024-01-15T07:13:00,OK,
SCN00000346,BT60657129,PAX00245,FLT00020,AIRCRAFT_LOAD,2024-01-15T16:45:00,EXCEPTION,
SCN00000347,BT11780943,PAX04725,FLT00023,CAROUSEL,2024-01-15T04:09:00,OK,
SCN00000348,BT74313267,PAX01661,FLT00137,CHECK_IN,2024-01-15T11:16:00,OK,
SCN00000349,BT70128082,PAX06639,FLT00001,CAROUSEL,2024-01-15T03:30:00,MISREAD,
SCN00000350,BT68430949,PAX04579,FLT00360,AIRCRAFT_LOAD,2024-01-15T09:54:00,OK,
SCN00000351,BT21866994,PAX04900,FLT00189,AIRCRAFT_LOAD,2024-01-15T18:07:00,MISREAD,
SCN00000352,BT98395975,PAX07388,FLT00191,CAROUSEL,2024-01-15T20:48:00,MISREAD,
SCN00000353,BT95807297,PAX02841,FLT00209,SCREENING,2024-01-15T21:48:00,EXCEPTION,
SCN00000354,BT56632220,PAX06286,FLT00150,SCREENING,2024-01-15T18:52:00,MISREAD,
SCN00000355,BT67943314,PAX00709,FLT00309,MAKEUP_BELT,2024-01-15T06:41:00,OK,
SCN00000356,BT96632730,PAX03823,FLT00231,TRANSFER_BELT,2024-01-15T20:24:00,OK,FLT00022
SCN00000357,BT56097583,PAX04149,FLT00321,SCREENING,2024-01-15T22:26:00,OK,
SCN00000358,BT31398059,PAX06973,FLT00294,SCREENING,2024-01-15T09:01:00,EXCEPTION,
SCN00000359,BT66234015,PAX07215,FLT00058,AIRCRAFT_UNLOAD,2024-01-15T20:34:00,OK,
SCN00000360,BT87237550,PAX00034,FLT00131,AIRCRAFT_UNLOAD,2024-01-15T07:37:00,OK,
SCN00000361,BT54949481,PAX04008,FLT00060,MAKEUP_BELT,2024-01-15T14:44:00,MISREAD,
SCN00000362,BT80212115,PAX05382,FLT00202,SCREENING,2024-01-15T21:41:00,OK,
SCN00000363,BT24284340,PAX01850,FLT00328,CAROUSEL,2024-01-15T17:29:00,OK,
SCN00000364,BT35277376,PAX05868,FLT00001,TRANSFER_BELT,2024-01-15T19:13:00,OK,FLT00255
SCN00000365,BT29375073,PAX07503,FLT00037,CAROUSEL,2024-01-15T12:27:00,OK,
SCN00000366,BT50648859,PAX06761,FLT00108,AIRCRAFT_UNLOAD,2024-01-15T23:47:00,OK,
SCN00000367,BT35636468,PAX00193,FLT00009,CHECK_IN,2024-01-15T12:05:00,OK,
SCN00000368,BT19574576,PAX00550,FLT00130,AIRCRAFT_LOAD,2024-01-15T06:03:00,EXCEPTION,
SCN00000369,BT98796442,PAX03302,FLT00006,CAROUSEL,2024-01-15T22:23:00,OK,
SCN00000370,BT60320365,PAX01708,FLT00156,AIRCRAFT_LOAD,2024-01-15T23:08:00,MISREAD,
SCN00000371,BT95257731,PAX05037,FLT00304,CHECK_IN,2024-01-15T18:46:00,OK,
SCN00000372,BT57177123,PAX00255,FLT00131,CAROUSEL,2024-01-15T18:09:00,EXCEPTION,
SCN00000373,BT23154252,PAX03463,FLT00353,AIRCRAFT_UNLOAD,2024-01-15T23:10:00,OK,
SCN00000374,BT75808087,PAX00224,FLT00195,CHECK_IN,2024-01-15T18:38:00,OK,
SCN00000375,BT82978870,PAX00755,FLT00043,SCREENING,2024-01-15T23:32:00,OK,
SCN00000376,BT55282739,PAX01978,FLT00310,AIRCRAFT_LOAD,2024-01-15T03:10:00,OK,
SCN00000377,BT70558903,PAX01775,FLT00315,AIRCRAFT_LOAD,2024-01-15T05:14:00,OK,
SCN00000378,BT89648700,PAX07068,FLT00346,TRANSFER_BELT,2024-01-15T02:57:00,MISREAD,FLT00228
SCN00000379,BT19274392,PAX04113,FLT00093,AIRCRAFT_LOAD,2024-01-15T11:22:00,MISREAD,
SCN00000380,BT81895460,PAX05356,FLT00371,CHECK_IN,2024-01-15T10:38:00,MISREAD,FLT00265
SCN00000381,BT75914192,PAX01425,FLT00232,MAKEUP_BELT,2024-01-15T07:33:00,OK,
SCN00000382,BT54481849,PAX03496,FLT00057,CAROUSEL,2024-01-15T07:17:00,OK,
SCN00000383,BT75263028,PAX02041,FLT00003,AIRCRAFT_LOAD,2024-01-15T08:01:00,EXCEPTION,
SCN00000384,BT34518599,PAX01831,FLT00175,TRANSFER_BELT,2024-01-15T21:55:00,EXCEPTION,FLT00118
SCN00000385,BT69682115,PAX06623,FLT00359,CHECK_IN,2024-01-15T05:27:00,OK,FLT00381
SCN00000386,BT91229370,PAX04611,FLT00013,AIRCRAFT_LOAD,2024-01-15T18:56:00,OK,
SCN00000387,BT67710061,PAX00169,FLT00363,AIRCRAFT_UNLOAD,2024-01-15T14:34:00,MISREAD,
SCN00000388,BT73573301,PAX00275,FLT00143,AIRCRAFT_LOAD,2024-01-15T21:01:00,EXCEPTION,
SCN00000389,BT21709551,PAX02153,FLT00341,MAKEUP_BELT,2024-01-15T18:12:00,EXCEPTION,
SCN00000390,BT42646040,PAX07428,FLT00071,CHECK_IN,2024-01-15T02:49:00,OK,FLT00097
SCN00000391,BT99206598,PAX01610,FLT00229,CAROUSEL,2024-01-15T20:38:00,OK,
SCN00000392,BT74139933,PAX00548,FLT00337,SCREENING,2024-01-15T21:52:00,EXCEPTION,
SCN00000393,BT15335928,PAX01903,FLT00104,SCREENING,2024-01-15T12:15:00,OK,
SCN00000394,BT62440176,PAX00092,FLT00191,CHECK_IN,2024-01-15T19:24:00,OK,FLT00342
SCN00000395,BT45686818,PAX04798,FLT00272,CHECK_IN,2024-01-15T12:21:00,OK,
SCN00000396,BT42705658,PAX07050,FLT00246,TRANSFER_BELT,2024-01-15T09:17:00,OK,FLT00341
SCN00000397,BT73721148,PAX03919,FLT00246,SCREENING,2024-01-15T05:22:00,OK,
SCN00000398,BT95013047,PAX05137,FLT00278,TRANSFER_BELT,2024-01-15T04:25:00,OK,FLT00343
SCN00000399,BT27039689,PAX07028,FLT00262,SCREENING,2024-01-15T04:19:00,EXCEPTION,
SCN00000400,BT19742877,PAX04638,FLT00085,SCREENING,2024-01-15T23:23:00,EXCEPTION,
SCN00000401,BT58549573,PAX07681,FLT00116,TRANSFER_BELT,2024-01-15T10:57:00,EXCEPTION,FLT00031
SCN00000402,BT67964749,PAX00352,FLT00165,TRANSFER_BELT,2024-01-15T15:28:00,OK,FLT00099
SCN00000403,BT60154780,PAX03202,FLT00231,AIRCRAFT_UNLOAD,2024-01-15T09:40:00,OK,
SCN00000404,BT78390278,PAX07281,FLT00209,CAROUSEL,2024-01-15T23:41:00,OK,
SCN00000405,BT79962130,PAX02357,FLT00255,TRANSFER_BELT,2024-01-15T04:33:00,EXCEPTION,FLT00309
SCN00000406,BT14149208,PAX03419,FLT00034,AIRCRAFT_UNLOAD,2024-01-15T04:53:00,OK,
SCN00000407,BT15361803,PAX03028,FLT00143,AIRCRAFT_LOAD,2024-01-15T11:35:00,EXCEPTION,
SCN00000408,BT55833023,PAX02487,FLT00275,AIRCRAFT_UNLOAD,2024-01-15T13:09:00,OK,
SCN00000409,BT73070505,PAX04190,FLT00250,AIRCRAFT_LOAD,2024-01-15T22:07:00,MISREAD,
SCN00000410,BT91229215,PAX04910,FLT00339,TRANSFER_BELT,2024-01-15T21:35:00,OK,FLT00241
SCN00000411,BT55241475,PAX00746,FLT00355,AIRCRAFT_LOAD,2024-01-15T13:41:00,MISREAD,
SCN00000412,BT94740493,PAX00516,FLT00129,CAROUSEL,2024-01-15T11:09:00,OK,
SCN00000413,BT89783556,PAX04207,FLT00117,MAKEUP_BELT,2024-01-15T13:03:00,OK,
SCN00000414,BT56776651,PAX07966,FLT00157,SCREENING,2024-01-15T13:26:00,MISREAD,
SCN00000415,BT47382608,PAX02162,FLT00307,AIRCRAFT_LOAD,2024-01-15T08:25:00,MISREAD,
SCN00000416,BT28693532,PAX06572,FLT00395,CAROUSEL,2024-01-15T12:04:00,OK,
SCN00000417,BT58517955,PAX05838,FLT00278,AIRCRAFT_UNLOAD,2024-01-15T12:57:00,OK,
SCN00000418,BT88081032,PAX04261,FLT00089,CHECK_IN,2024-01-15T11:56:00,OK,
SCN00000419,BT95019446,PAX06803,FLT00173,SCREENING,2024-01-15T18:57:00,OK,
SCN00000420,BT75007459,PAX05875,FLT00139,AIRCRAFT_UNLOAD,2024-01-15T17:40:00,MISREAD,
SCN00000421,BT44188706,PAX04965,FLT00037,MAKEUP_BELT,2024-01-15T06:14:00,EXCEPTION,
SCN00000422,BT62758434,PAX00027,FLT00035,SCREENING,2024-01-15T10:41:00,EXCEPTION,
SCN00000423,BT83906211,PAX04781,FLT00142,AIRCRAFT_UNLOAD,2024-01-15T21:22:00,EXCEPTION,
SCN00000424,BT16844169,PAX03504,FLT00322,AIRCRAFT_LOAD,2024-01-15T22:19:00,OK,
SCN00000425,BT61926784,PAX02566,FLT00062,SCREENING,2024-01-15T08:10:00,OK,
SCN00000426,BT17315154,PAX00337,FLT00036,MAKEUP_BELT,2024-01-15T05:40:00,MISREAD,
SCN00000427,BT27102306,PAX06422,FLT00050,CAROUSEL,2024-01-15T16:26:00,OK,
SCN00000428,BT98623556,PAX04642,FLT00031,CHECK_IN,2024-01-15T05:48:00,OK,
SCN00000429,BT47201638,PAX02329,FLT00221,SCREENING,2024-01-15T09:52:00,OK,
SCN00000430,BT86586930,PAX06159,FLT00137,AIRCRAFT_UNLOAD,2024-01-15T14:04:00,OK,
SCN00000431,BT84317731,PAX04786,FLT00163,TRANSFER_BELT,2024-01-15T09:30:00,OK,FLT00198
SCN00000432,BT37265151,PAX04438,FLT00316,CHECK_IN,2024-01-15T07:28:00,OK,
SCN00000433,BT92427437,PAX07980,FLT00139,TRANSFER_BELT,2024-01-15T18:35:00,OK,FLT00049
SCN00000434,BT43043458,PAX06926,FLT00209,SCREENING,2024-01-15T10:15:00,EXCEPTION,
SCN00000435,BT33292561,PAX07518,FLT00113,MAKEUP_BELT,2024-01-15T05:39:00,OK,
SCN00000436,BT51405395,PAX03566,FLT00297,TRANSFER_BELT,2024-01-15T22:28:00,EXCEPTION,FLT00229
SCN00000437,BT38640427,PAX01903,FLT00052,TRANSFER_BELT,2024-01-15T04:47:00,EXCEPTION,FLT00366
SCN00000438,BT69610531,PAX03626,FLT00077,CAROUSEL,2024-01-15T15:07:00,MISREAD,
SCN00000439,BT13090576,PAX04435,FLT00392,MAKEUP_BELT,2024-01-15T09:00:00,EXCEPTION,
SCN00000440,BT80321416,PAX02805,FLT00165,CHECK_IN,2024-01-15T19:02:00,MISREAD,
SCN00000441,BT69349666,PAX04969,FLT00106,MAKEUP_BELT,2024-01-15T06:55:00,OK,
SCN00000442,BT60689240,PAX01380,FLT00207,SCREENING,2024-01-15T09:26:00,OK,
SCN00000443,BT46794685,PAX02038,FLT00367,MAKEUP_BELT,2024-01-15T09:52:00,EXCEPTION,
SCN00000444,BT73043814,PAX07870,FLT00013,CAROUSEL,2024-01-15T21:13:00,OK,
SCN00000445,BT18683210,PAX03705,FLT00366,TRANSFER_BELT,2024-01-15T02:44:00,EXCEPTION,FLT00293
SCN00000446,BT56329832,PAX02946,FLT00196,CHECK_IN,2024-01-15T18:45:00,EXCEPTION,
SCN00000447,BT66926814,PAX00733,FLT00224,MAKEUP_BELT,2024-01-15T13:53:00,OK,
SCN00000448,BT44877696,PAX03921,FLT00081,SCREENING,2024-01-15T09:28:00,MISREAD,
SCN00000449,BT90410541,PAX04350,FLT00101,TRANSFER_BELT,2024-01-15T03:14:00,EXCEPTION,FLT00188
SCN00000450,BT16439568,PAX06232,FLT00118,CHECK_IN,2024-01-15T07:25:00,OK,
SCN00000451,BT84198784,PAX00411,FLT00129,CHECK_IN,2024-01-15T19:55:00,OK,
SCN00000452,BT49346304,PAX01161,FLT00224,MAKEUP_BELT,2024-01-15T08:20:00,OK,
SCN00000453,BT32364538,PAX04265,FLT00035,SCREENING,2024-01-15T05:08:00,MISREAD,
SCN00000454,BT97861865,PAX06416,FLT00380,SCREENING,2024-01-15T11:50:00,MISREAD,
SCN00000455,BT66809533,PAX07332,FLT00086,SCREENING,2024-01-15T02:35:00,OK,
SCN00000456,BT20341136,PAX00552,FLT00396,CHECK_IN,2024-01-15T11:11:00,OK,
SCN00000457,BT72080682,PAX04534,FLT00390,MAKEUP_BELT,2024-01-15T08:06:00,OK,
SCN00000458,BT35072772,PAX02013,FLT00005,MAKEUP_BELT,2024-01-15T07:51:00,OK,
SCN00000459,BT12780717,PAX04104,FLT00259,CHECK_IN,2024-01-15T15:26:00,OK,
SCN00000460,BT72957092,PAX01278,FLT00068,SCREENING,2024-01-15T22:47:00,OK,
SCN00000461,BT47483931,PAX03789,FLT00126,AIRCRAFT_LOAD,2024-01-15T07:58:00,OK,
SCN00000462,BT31754935,PAX05244,FLT00311,TRANSFER_BELT,2024-01-15T03:26:00,OK,FLT00194
SCN00000463,BT28240760,PAX00005,FLT00148,AIRCRAFT_LOAD,2024-01-15T20:03:00,EXCEPTION,
SCN00000464,BT63018273,PAX04509,FLT00278,CAROUSEL,2024-01-15T15:47:00,MISREAD,
SCN00000465,BT96886282,PAX07728,FLT00267,MAKEUP_BELT,2024-01-15T22:40:00,MISREAD,
SCN00000466,BT64384837,PAX06158,FLT00129,AIRCRAFT_UNLOAD,2024-01-15T15:54:00,OK,
SCN00000467,BT77072182,PAX01035,FLT00019,SCREENING,2024-01-15T04:30:00,MISREAD,
SCN00000468,BT50056231,PAX00947,FLT00310,AIRCRAFT_LOAD,2024-01-15T15:03:00,EXCEPTION,
SCN00000469,BT13204562,PAX02577,FLT00250,SCREENING,2024-01-15T02:32:00,OK,
SCN00000470,BT95691801,PAX06147,FLT00076,AIRCRAFT_LOAD,2024-01-15T22:09:00,OK,
SCN00000471,BT50530014,PAX03247,FLT00126,SCREENING,2024-01-15T02:33:00,OK,
SCN00000472,BT43946341,PAX03988,FLT00205,AIRCRAFT_LOAD,2024-01-15T17:52:00,OK,
SCN00000473,BT72182980,PAX01069,FLT00213,CHECK_IN,2024-01-15T10:22:00,OK,
SCN00000474,BT23594221,PAX02421,FLT00192,CHECK_IN,2024-01-15T13:57:00,EXCEPTION,
SCN00000475,BT97702160,PAX07145,FLT00222,CHECK_IN,2024-01-15T22:25:00,OK,
SCN00000476,BT78794840,PAX04519,FLT00245,CHECK_IN,2024-01-15T18:21:00,OK,
SCN00000477,BT35968352,PAX02543,FLT00260,SCREENING,2024-01-15T02:22:00,OK,
SCN00000478,BT85375348,PAX02209,FLT00031,CHECK_IN,2024-01-15T19:23:00,OK,
SCN00000479,BT59830537,PAX00198,FLT00230,AIRCRAFT_LOAD,2024-01-15T13:24:00,MISREAD,
SCN00000480,BT93452915,PAX02676,FLT00146,MAKEUP_BELT,2024-01-15T03:44:00,MISREAD,
SCN00000481,BT68840762,PAX06214,FLT00250,AIRCRAFT_LOAD,2024-01-15T19:32:00,OK,
SCN00000482,BT83549938,PAX05970,FLT00384,AIRCRAFT_UNLOAD,2024-01-15T19:16:00,OK,
SCN00000483,BT30579604,PAX07643,FLT00194,MAKEUP_BELT,2024-01-15T17:00:00,OK,FLT00392
SCN00000484,BT36351536,PAX00764,FLT00316,AIRCRAFT_LOAD,2024-01-15T11:24:00,EXCEPTION,
SCN00000485,BT15907381,PAX02482,FLT00007,SCREENING,2024-01-15T08:38:00,EXCEPTION,
SCN00000486,BT66047853,PAX06550,FLT00078,AIRCRAFT_LOAD,2024-01-15T20:40:00,MISREAD,
SCN00000487,BT38268399,PAX00005,FLT00034,SCREENING,2024-01-15T03:16:00,OK,
SCN00000488,BT18870325,PAX01795,FLT00240,SCREENING,2024-01-15T18:50:00,OK,
SCN00000489,BT71687310,PAX06650,FLT00176,AIRCRAFT_UNLOAD,2024-01-15T14:42:00,EXCEPTION,
SCN00000490,BT44639362,PAX04728,FLT00286,AIRCRAFT_UNLOAD,2024-01-15T13:17:00,OK,
SCN00000491,BT99624137,PAX05587,FLT00367,AIRCRAFT_UNLOAD,2024-01-15T19:45:00,OK,
SCN00000492,BT42923144,PAX01854,FLT00012,AIRCRAFT_LOAD,2024-01-15T18:29:00,OK,
SCN00000493,BT78294681,PAX02463,FLT00256,CAROUSEL,2024-01-15T15:48:00,OK,
SCN00000494,BT50311286,PAX06568,FLT00132,CHECK_IN,2024-01-15T07:03:00,MISREAD,
SCN00000495,BT39387314,PAX07216,FLT00128,AIRCRAFT_LOAD,2024-01-15T07:13:00,OK,
SCN00000496,BT77893186,PAX02974,FLT00212,CAROUSEL,2024-01-15T15:38:00,EXCEPTION,
SCN00000497,BT50142446,PAX00665,FLT00125,SCREENING,2024-01-15T23:16:00,EXCEPTION,
SCN00000498,BT98970561,PAX00544,FLT00397,MAKEUP_BELT,2024-01-15T03:56:00,EXCEPTION,
SCN00000499,BT68004568,PAX01262,FLT00213,AIRCRAFT_LOAD,2024-01-15T03:02:00,OK,
SCN00000500,BT25868079,PAX02524,FLT00121,AIRCRAFT_LOAD,2024-01-15T18:47:00,EXCEPTION,
SCN00000501,BT64400820,PAX03524,FLT00121,MAKEUP_BELT,2024-01-15T10:18:00,MISREAD,
SCN00000502,BT55112093,PAX01305,FLT00307,MAKEUP_BELT,2024-01-15T22:15:00,EXCEPTION,
SCN00000503,BT23510334,PAX00673,FLT00043,TRANSFER_BELT,2024-01-15T02:17:00,OK,FLT00278
SCN00000504,BT67518016,PAX04036,FLT00048,TRANSFER_BELT,2024-01-15T07:11:00,OK,FLT00002
SCN00000505,BT73244486,PAX01455,FLT00017,SCREENING,2024-01-15T11:56:00,OK,
SCN00000506,BT57949350,PAX05457,FLT00293,CHECK_IN,2024-01-15T03:22:00,OK,
SCN00000507,BT54310874,PAX00819,FLT00020,AIRCRAFT_UNLOAD,2024-01-15T04:48:00,OK,
SCN00000508,BT35803109,PAX06468,FLT00088,AIRCRAFT_LOAD,2024-01-15T18:44:00,OK,
